26.4732 	EXP 	New trial (rep=0, index=12): <Trial 12 (12 in rep 0) data={'cueType': 'exogenous', 'validity': 'invalid', 'cueSide': 'right', 'targetSide': 'left', 'cueFile': 'posner/cue_box.png', 'thisN': 12, 'thisTrialN': 12, 'thisRepN': 0}>
26.4742 	EXP 	CODE: 0 TRIGGER: (FIX_ONSET) TIMESTAMP: 29.519375
26.4773 	EXP 	blank: autoDraw = False
26.4773 	EXP 	blank: autoDraw = False
26.4773 	EXP 	cue: image = 'posner/cue_box.png'
26.4773 	EXP 	target: image = 'posner/target_dot.png'
26.4773 	EXP 	fixation: autoDraw = True
26.4773 	EXP 	boxLeft: autoDraw = True
26.4773 	EXP 	boxRight: autoDraw = True
26.9608 	EXP 	cue: autoDraw = True
26.9733 	EXP 	CODE: 12 TRIGGER: (CUE_RIGHT) TIMESTAMP: 30.018471
27.0483 	EXP 	cue: autoDraw = False
27.2985 	INFO 	Keyboard events cleared
27.2984 	EXP 	target: autoDraw = True
27.3152 	EXP 	CODE: 21 TRIGGER: (TARGET_LEFT) TIMESTAMP: 30.360299
27.6277 	EXP 	Device response: <KeyPress from None: t=27.625408172607422, value=left, duration=None>
27.6278 	EXP 	CODE: 31 TRIGGER: (RESPONSE_CORRECT) TIMESTAMP: 30.672938
27.6278 	EXP 	CODE: 40 TRIGGER: (ITI_ONSET) TIMESTAMP: 30.672970
27.6280 	DATA 	Keypress: left
27.6319 	EXP 	fixation: autoDraw = False
27.6319 	EXP 	boxLeft: autoDraw = False
27.6319 	EXP 	boxRight: autoDraw = False
27.6319 	EXP 	cue: autoDraw = False
27.6319 	EXP 	target: autoDraw = False
27.6319 	EXP 	blank: autoDraw = True
27.7445 	EXP 	Device response: <KeyPress from None: t=27.625408172607422, value=left, duration=0.11698770523071289>
28.4573 	EXP 	New trial (rep=0, index=13): <Trial 13 (13 in rep 0) data={'cueType': 'endogenous', 'validity': 'valid', 'cueSide': 'right', 'targetSide': 'right', 'cueFile': 'posner/cue_arrow_right.png', 'thisN': 13, 'thisTrialN': 13, 'thisRepN': 0}>
28.4583 	EXP 	CODE: 0 TRIGGER: (FIX_ONSET) TIMESTAMP: 31.503461
28.4613 	EXP 	blank: autoDraw = False
28.4613 	EXP 	blank: autoDraw = False
28.4613 	EXP 	cue: image = 'posner/cue_arrow_right.png'
28.4613 	EXP 	target: image = 'posner/target_dot.png'
28.4613 	EXP 	fixation: autoDraw = True
28.4613 	EXP 	boxLeft: autoDraw = True
28.4613 	EXP 	boxRight: autoDraw = True
28.9450 	EXP 	cue: autoDraw = True
28.9574 	EXP 	CODE: 12 TRIGGER: (CUE_RIGHT) TIMESTAMP: 32.002504
29.0324 	EXP 	cue: autoDraw = False
29.4242 	INFO 	Keyboard events cleared
29.4241 	EXP 	target: autoDraw = True
29.4370 	EXP 	CODE: 22 TRIGGER: (TARGET_RIGHT) TIMESTAMP: 32.482130
29.6622 	EXP 	Device response: <KeyPress from None: t=29.65964651107788, value=right, duration=None>
29.6622 	EXP 	CODE: 31 TRIGGER: (RESPONSE_CORRECT) TIMESTAMP: 32.707371
29.6623 	EXP 	CODE: 40 TRIGGER: (ITI_ONSET) TIMESTAMP: 32.707404
29.6624 	DATA 	Keypress: right
29.6659 	EXP 	fixation: autoDraw = False
29.6659 	EXP 	boxLeft: autoDraw = False
29.6659 	EXP 	boxRight: autoDraw = False
29.6659 	EXP 	cue: autoDraw = False
29.6659 	EXP 	target: autoDraw = False
29.6659 	EXP 	blank: autoDraw = True
29.7702 	EXP 	Device response: <KeyPress from None: t=29.65964651107788, value=right, duration=0.10797977447509766>
30.4541 	EXP 	New trial (rep=0, index=14): <Trial 14 (14 in rep 0) data={'cueType': 'endogenous', 'validity': 'valid', 'cueSide': 'left', 'targetSide': 'left', 'cueFile': 'posner/cue_arrow_left.png', 'thisN': 14, 'thisTrialN': 14, 'thisRepN': 0}>
30.4549 	EXP 	CODE: 0 TRIGGER: (FIX_ONSET) TIMESTAMP: 33.500026
30.4578 	EXP 	blank: autoDraw = False
30.4578 	EXP 	blank: autoDraw = False
30.4578 	EXP 	cue: image = 'posner/cue_arrow_left.png'
30.4578 	EXP 	target: image = 'posner/target_dot.png'
30.4578 	EXP 	fixation: autoDraw = True
30.4578 	EXP 	boxLeft: autoDraw = True
30.4578 	EXP 	boxRight: autoDraw = True
30.9414 	EXP 	cue: autoDraw = True
30.9581 	EXP 	CODE: 11 TRIGGER: (CUE_LEFT) TIMESTAMP: 34.003207
31.0292 	EXP 	cue: autoDraw = False
31.5999 	INFO 	Keyboard events cleared
31.5999 	EXP 	target: autoDraw = True
31.6127 	EXP 	CODE: 21 TRIGGER: (TARGET_LEFT) TIMESTAMP: 34.657839
31.8462 	EXP 	Device response: <KeyPress from None: t=31.843897819519043, value=left, duration=None>
31.8463 	EXP 	CODE: 31 TRIGGER: (RESPONSE_CORRECT) TIMESTAMP: 34.891434
31.8463 	EXP 	CODE: 40 TRIGGER: (ITI_ONSET) TIMESTAMP: 34.891467
31.8465 	DATA 	Keypress: left
31.8500 	EXP 	fixation: autoDraw = False
31.8500 	EXP 	boxLeft: autoDraw = False
31.8500 	EXP 	boxRight: autoDraw = False
31.8500 	EXP 	cue: autoDraw = False
31.8500 	EXP 	target: autoDraw = False
31.8500 	EXP 	blank: autoDraw = True
31.9584 	EXP 	Device response: <KeyPress from None: t=31.843897819519043, value=left, duration=0.11299967765808105>
32.6967 	EXP 	New trial (rep=0, index=15): <Trial 15 (15 in rep 0) data={'cueType': 'endogenous', 'validity': 'invalid', 'cueSide': 'left', 'targetSide': 'right', 'cueFile': 'posner/cue_arrow_right.png', 'thisN': 15, 'thisTrialN': 15, 'thisRepN': 0}>
32.6974 	EXP 	CODE: 0 TRIGGER: (FIX_ONSET) TIMESTAMP: 35.742516
32.7003 	EXP 	blank: autoDraw = False
32.7003 	EXP 	blank: autoDraw = False
32.7003 	EXP 	cue: image = 'posner/cue_arrow_right.png'
32.7003 	EXP 	target: image = 'posner/target_dot.png'
32.7003 	EXP 	fixation: autoDraw = True
32.7003 	EXP 	boxLeft: autoDraw = True
32.7003 	EXP 	boxRight: autoDraw = True
33.1838 	EXP 	cue: autoDraw = True
33.2005 	EXP 	CODE: 11 TRIGGER: (CUE_LEFT) TIMESTAMP: 36.245613
33.2713 	EXP 	cue: autoDraw = False
33.6590 	INFO 	Keyboard events cleared
33.6589 	EXP 	target: autoDraw = True
33.6715 	EXP 	CODE: 22 TRIGGER: (TARGET_RIGHT) TIMESTAMP: 36.716611
33.9093 	DATA 	Keypress: right
33.9133 	EXP 	Device response: <KeyPress from None: t=33.90915131568909, value=right, duration=None>
33.9133 	EXP 	CODE: 31 TRIGGER: (RESPONSE_CORRECT) TIMESTAMP: 36.958456
33.9134 	EXP 	CODE: 40 TRIGGER: (ITI_ONSET) TIMESTAMP: 36.958489
33.9174 	EXP 	fixation: autoDraw = False
33.9174 	EXP 	boxLeft: autoDraw = False
33.9174 	EXP 	boxRight: autoDraw = False
33.9174 	EXP 	cue: autoDraw = False
33.9174 	EXP 	target: autoDraw = False
33.9174 	EXP 	blank: autoDraw = True
34.0133 	EXP 	Device response: <KeyPress from None: t=33.90915131568909, value=right, duration=0.09997892379760742>
34.7636 	EXP 	New trial (rep=0, index=16): <Trial 16 (16 in rep 0) data={'cueType': 'exogenous', 'validity': 'valid', 'cueSide': 'left', 'targetSide': 'left', 'cueFile': 'posner/cue_box.png', 'thisN': 16, 'thisTrialN': 16, 'thisRepN': 0}>
34.7646 	EXP 	CODE: 0 TRIGGER: (FIX_ONSET) TIMESTAMP: 37.809752
34.7677 	EXP 	blank: autoDraw = False
34.7677 	EXP 	blank: autoDraw = False
34.7677 	EXP 	cue: image = 'posner/cue_box.png'
34.7677 	EXP 	target: image = 'posner/target_dot.png'
34.7677 	EXP 	fixation: autoDraw = True
34.7677 	EXP 	boxLeft: autoDraw = True
34.7677 	EXP 	boxRight: autoDraw = True
35.2512 	EXP 	cue: autoDraw = True
35.2637 	EXP 	CODE: 11 TRIGGER: (CUE_LEFT) TIMESTAMP: 38.308820
35.3389 	EXP 	cue: autoDraw = False
35.7514 	INFO 	Keyboard events cleared
35.7513 	EXP 	target: autoDraw = True
35.7639 	EXP 	CODE: 21 TRIGGER: (TARGET_LEFT) TIMESTAMP: 38.809002
35.9931 	EXP 	Device response: <KeyPress from None: t=35.989389419555664, value=left, duration=None>
35.9932 	EXP 	CODE: 31 TRIGGER: (RESPONSE_CORRECT) TIMESTAMP: 39.038333
35.9932 	EXP 	CODE: 40 TRIGGER: (ITI_ONSET) TIMESTAMP: 39.038367
35.9934 	DATA 	Keypress: left
35.9972 	EXP 	fixation: autoDraw = False
35.9972 	EXP 	boxLeft: autoDraw = False
35.9972 	EXP 	boxRight: autoDraw = False
35.9972 	EXP 	cue: autoDraw = False
35.9972 	EXP 	target: autoDraw = False
35.9972 	EXP 	blank: autoDraw = True
36.1140 	EXP 	Device response: <KeyPress from None: t=35.989389419555664, value=left, duration=0.12399411201477051>
36.7935 	EXP 	New trial (rep=0, index=17): <Trial 17 (17 in rep 0) data={'cueType': 'endogenous', 'validity': 'valid', 'cueSide': 'left', 'targetSide': 'left', 'cueFile': 'posner/cue_arrow_left.png', 'thisN': 17, 'thisTrialN': 17, 'thisRepN': 0}>
36.7946 	EXP 	CODE: 0 TRIGGER: (FIX_ONSET) TIMESTAMP: 39.839764
36.7975 	EXP 	blank: autoDraw = False
36.7975 	EXP 	blank: autoDraw = False
36.7975 	EXP 	cue: image = 'posner/cue_arrow_left.png'
36.7975 	EXP 	target: image = 'posner/target_dot.png'
36.7975 	EXP 	fixation: autoDraw = True
36.7975 	EXP 	boxLeft: autoDraw = True
36.7975 	EXP 	boxRight: autoDraw = True
37.2811 	EXP 	cue: autoDraw = True
37.2936 	EXP 	CODE: 11 TRIGGER: (CUE_LEFT) TIMESTAMP: 40.338733
37.3686 	EXP 	cue: autoDraw = False
37.9146 	INFO 	Keyboard events cleared
37.9146 	EXP 	target: autoDraw = True
37.9272 	EXP 	CODE: 21 TRIGGER: (TARGET_LEFT) TIMESTAMP: 40.972320
38.1314 	EXP 	Device response: <KeyPress from None: t=38.130637645721436, value=left, duration=None>
38.1315 	EXP 	CODE: 31 TRIGGER: (RESPONSE_CORRECT) TIMESTAMP: 41.176628
38.1315 	EXP 	CODE: 40 TRIGGER: (ITI_ONSET) TIMESTAMP: 41.176661
38.1317 	DATA 	Keypress: left
38.1355 	EXP 	fixation: autoDraw = False
38.1355 	EXP 	boxLeft: autoDraw = False
38.1355 	EXP 	boxRight: autoDraw = False
38.1355 	EXP 	cue: autoDraw = False
38.1355 	EXP 	target: autoDraw = False
38.1355 	EXP 	blank: autoDraw = True
38.2481 	EXP 	Device response: <KeyPress from None: t=38.130637645721436, value=left, duration=0.11498570442199707>
38.9610 	EXP 	New trial (rep=0, index=18): <Trial 18 (18 in rep 0) data={'cueType': 'exogenous', 'validity': 'invalid', 'cueSide': 'left', 'targetSide': 'right', 'cueFile': 'posner/cue_box.png', 'thisN': 18, 'thisTrialN': 18, 'thisRepN': 0}>
38.9619 	EXP 	CODE: 0 TRIGGER: (FIX_ONSET) TIMESTAMP: 42.007078
38.9650 	EXP 	blank: autoDraw = False
38.9650 	EXP 	blank: autoDraw = False
38.9650 	EXP 	cue: image = 'posner/cue_box.png'
38.9650 	EXP 	target: image = 'posner/target_dot.png'
38.9650 	EXP 	fixation: autoDraw = True
38.9650 	EXP 	boxLeft: autoDraw = True
38.9650 	EXP 	boxRight: autoDraw = True
39.4485 	EXP 	cue: autoDraw = True
39.4652 	EXP 	CODE: 11 TRIGGER: (CUE_LEFT) TIMESTAMP: 42.510334
39.5364 	EXP 	cue: autoDraw = False
40.0530 	INFO 	Keyboard events cleared
40.0530 	EXP 	target: autoDraw = True
40.0654 	EXP 	CODE: 22 TRIGGER: (TARGET_RIGHT) TIMESTAMP: 43.110522
40.3822 	EXP 	Device response: <KeyPress from None: t=40.38189458847046, value=right, duration=None>
40.3822 	EXP 	CODE: 31 TRIGGER: (RESPONSE_CORRECT) TIMESTAMP: 43.427362
40.3823 	EXP 	CODE: 40 TRIGGER: (ITI_ONSET) TIMESTAMP: 43.427395
40.3824 	DATA 	Keypress: right
40.3863 	EXP 	fixation: autoDraw = False
40.3863 	EXP 	boxLeft: autoDraw = False
40.3863 	EXP 	boxRight: autoDraw = False
40.3863 	EXP 	cue: autoDraw = False
40.3863 	EXP 	target: autoDraw = False
40.3863 	EXP 	blank: autoDraw = True
40.5323 	EXP 	Device response: <KeyPress from None: t=40.38189458847046, value=right, duration=0.14722752571105957>
41.2075 	EXP 	New trial (rep=0, index=19): <Trial 19 (19 in rep 0) data={'cueType': 'endogenous', 'validity': 'valid', 'cueSide': 'left', 'targetSide': 'left', 'cueFile': 'posner/cue_arrow_left.png', 'thisN': 19, 'thisTrialN': 19, 'thisRepN': 0}>
41.2086 	EXP 	CODE: 0 TRIGGER: (FIX_ONSET) TIMESTAMP: 44.253763
41.2115 	EXP 	blank: autoDraw = False
41.2115 	EXP 	blank: autoDraw = False
41.2115 	EXP 	cue: image = 'posner/cue_arrow_left.png'
41.2115 	EXP 	target: image = 'posner/target_dot.png'
41.2115 	EXP 	fixation: autoDraw = True
41.2115 	EXP 	boxLeft: autoDraw = True
41.2115 	EXP 	boxRight: autoDraw = True
41.6951 	EXP 	cue: autoDraw = True
41.7076 	EXP 	CODE: 11 TRIGGER: (CUE_LEFT) TIMESTAMP: 44.752730
41.7826 	EXP 	cue: autoDraw = False
42.0494 	INFO 	Keyboard events cleared
42.0494 	EXP 	target: autoDraw = True
42.0626 	EXP 	CODE: 21 TRIGGER: (TARGET_LEFT) TIMESTAMP: 45.107721
42.3627 	EXP 	Device response: <KeyPress from None: t=42.36113977432251, value=left, duration=None>
42.3628 	EXP 	CODE: 31 TRIGGER: (RESPONSE_CORRECT) TIMESTAMP: 45.407949
42.3628 	EXP 	CODE: 40 TRIGGER: (ITI_ONSET) TIMESTAMP: 45.407983
42.3630 	DATA 	Keypress: left
42.3662 	EXP 	fixation: autoDraw = False
42.3662 	EXP 	boxLeft: autoDraw = False
42.3662 	EXP 	boxRight: autoDraw = False
42.3662 	EXP 	cue: autoDraw = False
42.3662 	EXP 	target: autoDraw = False
42.3662 	EXP 	blank: autoDraw = True
42.4829 	EXP 	Device response: <KeyPress from None: t=42.36113977432251, value=left, duration=0.11898088455200195>
43.1915 	EXP 	New trial (rep=0, index=20): <Trial 20 (20 in rep 0) data={'cueType': 'endogenous', 'validity': 'valid', 'cueSide': 'right', 'targetSide': 'right', 'cueFile': 'posner/cue_arrow_right.png', 'thisN': 20, 'thisTrialN': 20, 'thisRepN': 0}>
43.1923 	EXP 	CODE: 0 TRIGGER: (FIX_ONSET) TIMESTAMP: 46.237381
43.1959 	EXP 	blank: autoDraw = False
43.1959 	EXP 	blank: autoDraw = False
43.1959 	EXP 	cue: image = 'posner/cue_arrow_right.png'
43.1959 	EXP 	target: image = 'posner/target_dot.png'
43.1959 	EXP 	fixation: autoDraw = True
43.1959 	EXP 	boxLeft: autoDraw = True
43.1959 	EXP 	boxRight: autoDraw = True
43.6794 	EXP 	cue: autoDraw = True
43.6916 	EXP 	CODE: 12 TRIGGER: (CUE_RIGHT) TIMESTAMP: 46.736759
43.7666 	EXP 	cue: autoDraw = False
44.0466 	INFO 	Keyboard events cleared
44.0466 	EXP 	target: autoDraw = True
44.0584 	EXP 	CODE: 22 TRIGGER: (TARGET_RIGHT) TIMESTAMP: 47.103577
44.2752 	EXP 	Device response: <KeyPress from None: t=44.27236557006836, value=right, duration=None>
44.2753 	EXP 	CODE: 31 TRIGGER: (RESPONSE_CORRECT) TIMESTAMP: 47.320432
44.2753 	EXP 	CODE: 40 TRIGGER: (ITI_ONSET) TIMESTAMP: 47.320466
44.2755 	DATA 	Keypress: right
44.2796 	EXP 	fixation: autoDraw = False
44.2796 	EXP 	boxLeft: autoDraw = False
44.2796 	EXP 	boxRight: autoDraw = False
44.2796 	EXP 	cue: autoDraw = False
44.2796 	EXP 	target: autoDraw = False
44.2796 	EXP 	blank: autoDraw = True
44.3797 	EXP 	Device response: <KeyPress from None: t=44.27236557006836, value=right, duration=0.10496878623962402>
45.1130 	INFO 	Keyboard events cleared
45.1129 	EXP 	blank: autoDraw = False
45.1129 	EXP 	blank: autoDraw = False
45.1129 	EXP 	endText: autoDraw = True
46.1508 	EXP 	Device response: <KeyPress from None: t=46.147573471069336, value=return, duration=None>
46.1510 	DATA 	Keypress: return
46.1551 	EXP 	endText: autoDraw = False
46.1552 	EXP 	posner_task: status = STOPPED
46.1600 	INFO 	saved data to '/home/jeroen/Documents/GitHub/nccr_task_2/data/259647_posner_task_2026-09-12_16h11.17.261.csv'
46.1602 	INFO 	saved data to /home/jeroen/Documents/GitHub/nccr_task_2/data/259647_posner_task_2026-09-12_16h11.17.261.psydat
46.1879 	INFO 	Stopping keyboard key buffers.
